X,Y,Z,Degree
-0.0001528612291359845, 0.001987290272074282, -0.001974237782592708, 88.2014372310234
-0.000159971076155829, 0.0019988836827132678, -0.0010673222396315601, 88.25285977069913
-0.0004468609567427533, 0.005999838186022612, -0.00071654288585744, 83.9386546779156
-0.0009981921880145377, 0.010001525938333818, -0.0004965554563517108, 79.66496611615007
-0.001832970828340217, 0.013779800402955194, -0.0003585608705069729, 75.75589194133303
-0.0026019162575884147, 0.0163619396939085, -0.000271498151459177, 74.0918289426937
-0.0032610821381297045, 0.01848045366696119, -0.00021583738840324183, 73.39405066987516
-0.0044949287317026364, 0.0222708638128817, -0.000180674327706163, 69.25884952470942
-0.006015210601304791, 0.025995662337100378, -0.00015880500802523123, 65.0402729585431
-0.007769232058481319, 0.029495473422701264, -0.00014630692803512674, 60.58110577461977
-0.009768591610791088, 0.032769980555807314, -0.00014012378209691916, 55.97809955598671
-0.011153014583028099, 0.034675315397048295, -0.00013698552248041576, 54.95211882379499
-0.012393482128826669, 0.03637360209822381, -0.00013484631221991582, 54.521209583643085
-0.014689842251019937, 0.03943064204948182, -0.00013323882124417416, 49.96773169088428
-0.01725288945699158, 0.04230910266428328, -0.00013254523458632907, 45.40419049682545
-0.02003737212873654, 0.04495650890012811, -0.0001335689239426903, 40.78758684803818
-0.022859956638309753, 0.04722237081861576, -0.00013586336231668356, 36.69758687457729
-0.024265270129622558, 0.048196226192811865, -0.0001377421217611547, 37.14895239983254
-0.026570042960233596, 0.04991090808162781, -0.00013852208940747825, 34.88432544385527
-0.029766235101977876, 0.0520169293129711, -0.00013822189757324924, 30.303062734778926
-0.03313672627978412, 0.05385194619041792, -0.0001386471746934407, 25.689272550256334
-0.03665072090374752, 0.055401419924266115, -0.0001402946277942966, 21.06484802318903
-0.0396676411289397, 0.05643580382241802, -0.00014259079071258715, 18.011441752597843
-0.04136463133425044, 0.056933138305271025, -0.00014433689029791016, 18.34679963987368
-0.044376176064519594, 0.05788830423696118, -0.00014431223209921545, 15.751202931682586
-0.048243119245500884, 0.05887628793593321, -0.00014311212908066015, 11.504024524078956
-0.05219992015823433, 0.0595600976666623, -0.00014257409578329397, 7.2619818214118235
-0.0562163213331945, 0.0599402971805974, -0.0001431103106774266, 3.0446055882337837
-0.058573109674646635, 0.05999508783178511, -0.00014424500999841126, 2.1929367407542486
-0.060548180435306416, 0.060032721384434724, -0.00014452945922598104, 2.1038510097963576
-0.06455826142667344, 0.06007806908085953, -0.00014303916796705798, 357.93426001834825
-0.06857770725928654, 0.059827265005504685, -0.00014141496183298075, 353.7271830663764
-0.07257336833902996, 0.059269585367409, -0.00014085589230864934, 349.5057993093855
-0.07650855505204432, 0.05841044278375032, -0.00014123999678211478, 345.3002944141741
-0.07942060517700411, 0.057552811476715114, -0.000142242673532968, 342.90108214417205
