X,Z,Y,Degree
-0.0002288590526733881, 0.0002622760346131639, -0.0019756214517788143, 90.40428363379101
-0.0003091091351616873, 0.0004295578255764214, -0.0013033382163120163, 90.87591984387404
-0.00037211699020265145, 0.000824772511615783, -0.0008701891977667027, 90.88846904840858
-0.00041447140205750895, 0.0014472256079683182, -0.0005889691658967442, 90.44362276727247
-0.00044654528943379503, 0.002069618251209445, -0.00040949814778869914, 89.99934283958137
-0.00047191831498403017, 0.0026726428563268252, -0.00028614836754579584, 89.59425108170733
-0.0004932416583805708, 0.003275587901242821, -0.0002074069756406085, 89.18937095730878
-0.0005130507074033391, 0.0038784467870635535, -0.0001571980015834841, 88.7846270803791
-0.0005332526776349167, 0.004481201908710799, -0.00012523853203497658, 88.3799713067658
-0.0005551160308209336, 0.005083829695947023, -0.00010495482395181562, 87.97537337678371
-0.0005776898970030609, 0.005686303240552581, -9.214262670558145e-05, 87.57081494639284
-0.0006050431964814834, 0.006288593871574677, -8.411237198023905e-05, 87.1662731035937
-0.0006368656364637812, 0.00689067203688871, -7.914286976271404e-05, 86.76169590994414
-0.0006734558013675462, 0.007492507754914371, -7.613289510177701e-05, 86.35712984757521
-0.0007140428297314644, 0.008094070922456268, -7.437743765808559e-05, 85.95257908536952
-0.0007586485705267012, 0.008695331417117121, -7.342518827057817e-05, 85.54804140534543
-0.0008073688632185835, 0.009296259147267488, -7.298718080035911e-05, 85.14351232962163
-0.0008603189498797823, 0.009896824064192603, -7.287837534068232e-05, 84.73897893158887
-0.0009175093614389153, 0.010496996160368617, -7.298029145669932e-05, 84.33444188755614
-0.0009789368931725172, 0.011096745475005691, -7.321705116259541e-05, 83.92990321951375
-0.0010445981583218902, 0.011696042091105922, -7.35400497357229e-05, 83.52536441035542
-0.0011144895962466423, 0.01229485613186599, -7.391814710372771e-05, 83.12082656014307
-0.0011886074720735718, 0.012893157758085957, -7.43313877849764e-05, 82.71629049399992
-0.001266947872578202, 0.013490917166721324, -7.476697963031825e-05, 82.31175683685322
-0.0013495067008895093, 0.01408810459042816, -7.521671871108665e-05, 81.90722606548343
-0.001436279671330421, 0.0146846902978621, -7.567534014093526e-05, 81.50269854502098
-0.0015272623049804146, 0.015280644594500582, -7.613946181375848e-05, 81.09817455477248
-0.001622449926133746, 0.01587593782380392, -7.660690783078614e-05, 80.69365430669626
-0.001721837659642305, 0.01647054036856735, -7.707627510723618e-05, 80.28913795878795
-0.0018254204290282005, 0.017064422652376735, -7.75466557307574e-05, 79.88462562491577
-0.0019331929552279475, 0.017657555141096685, -7.801745908520702e-05, 79.48011738215997
-0.00204514975583903, 0.018249908344358644, -7.848829788344343e-05, 79.07561327637248
-0.0021612851403212323, 0.01884148274542643, -7.895896130333431e-05, 78.6710542596229
-0.0022815943198272425, 0.019432302086692155, -7.942929710891625e-05, 78.26633527198729
-0.0024060728539840167, 0.0200223081696413, -7.989914819712257e-05, 77.86151288567291
-0.0025347154730519725, 0.020611453068958476, -8.036842185335687e-05, 77.45662353462342
-0.00266751631799983, 0.021199695326045348, -8.083704842560407e-05, 77.05169100812675
-0.00280446908506961, 0.0217869975618182, -8.130497343213083e-05, 76.64673115281775
-0.0029455671131342143, 0.022373325006096557, -8.177215241917876e-05, 76.24175477152842
-0.00309080343701886, 0.02295864458713866, -8.223854759066215e-05, 75.83676941987943
-0.0032401708205455253, 0.023542924364624317, -8.27041255837737e-05, 75.43178052677516
-0.003393661777447715, 0.024126133173977975, -8.31688560087012e-05, 75.02679209866935
-0.003551268584998424, 0.024708240401221576, -8.363271047634457e-05, 74.62180716661142
-0.0037129832932272567, 0.025289215838867788, -8.40956619597849e-05, 74.2168280734921
-0.0038787977314305683, 0.025869029592392644, -8.455768437004747e-05, 73.81185666147427
-0.004048703512990581, 0.026447652018503746, -8.501875227915484e-05, 73.40689439663228
-0.004222692039123381, 0.027025053683590917, -8.54788407370563e-05, 73.00194245368225
-0.004400754501912525, 0.027601205335077126, -8.593792515004632e-05, 72.5970017751886
-0.004582881886858136, 0.028176077881208395, -8.639598120515138e-05, 72.19207311404526
-0.004769064975081595, 0.02874964237637856, -8.685298482086559e-05, 71.7871570649765
-0.0049592943452678685, 0.02932187001020945, -8.730891211157152e-05, 71.38225408858118
-0.005153560375410542, 0.029892732099230213, -8.776373937157723e-05, 70.97736453020516
-0.005351853244390668, 0.03046220008038025, -8.821744306255867e-05, 70.57248863518309
-0.0055541629334240495, 0.031030245505853673, -8.866999980378272e-05, 70.16762656140953
-0.0057604792273914995, 0.031596840038962196, -8.912138637163537e-05, 69.7627783898804
-0.005970791716070445, 0.032161955450751026, -8.957157969632576e-05, 69.35794413372827
-0.006185089795279361, 0.032725563617250354, -9.002055686233197e-05, 68.95312374599814
-0.006403362667944726, 0.03328763651720174, -9.046829510700113e-05, 68.54831712647237
-0.006625599345099629, 0.033848146230206044, -9.091477182221822e-05, 68.1435241276611
-0.006851788646819723, 0.0344070649352138, -9.135996455564462e-05, 67.73874456011056
-0.007081919203106596, 0.03496436490929674, -9.180385101098879e-05, 67.33397819715773
-0.007315979454716632, 0.03552001852667877, -9.224640904718397e-05, 66.92922477916863
-0.007553957653949154, 0.03607399825797773, -9.268761668017669e-05, 66.52448401736778
-0.007795841865391475, 0.03662627666963178, -9.312745208294067e-05, 66.11975559730135
-0.008041619966626222, 0.03717682642349505, -9.35658935842694e-05, 65.71503918197216
-0.00829127964890748, 0.03772562027657988, -9.400291966816035e-05, 65.31033441469116
-0.008544808417802719, 0.03827263108091846, -9.443850897334835e-05, 64.90564092169824
-0.00880219359380986, 0.03881783178355173, -9.487264029236012e-05, 64.50095831453942
-0.009063422312948263, 0.0393611954266084, -9.530529256782279e-05, 64.09628619227404
-0.009328481527324461, 0.039902695147481376, -9.573644489207535e-05, 63.69162414349597
-0.009597358005681107, 0.04044230417908764, -9.616607650455612e-05, 63.286971748204294
-0.009870038333923551, 0.04097999585019944, -9.659416678806446e-05, 62.88232857953725
-0.010146508915631403, 0.04151574358584721, -9.702069526489922e-05, 62.47769420537947
-0.010426755972554163, 0.04204952090778297, -9.74456415971537e-05, 62.073068189858205
-0.01071076554509307, 0.04258130143499338, -9.786898557773149e-05, 61.6684500947494
-0.010998523492772215, 0.04311105888427604, -9.829070713092414e-05, 61.26383948077815
-0.011290015494698002, 0.04363876707085817, -9.871078630497958e-05, 60.85923590884049
-0.011585227050009302, 0.044164399909060986, -9.912920326912537e-05, 60.45463894114909
-0.011884143478322048, 0.04468793141300513, -9.954593830793085e-05, 60.05004814230967
-0.012186749920164098, 0.045209335697357876, -9.996097181866337e-05, 59.64546308032981
-0.012493031337409031, 0.045728586978109304, -0.00010037428430252973, 59.24088332757522
-0.01280297251370379, 0.046245659573392744, -0.00010078585636312878, 58.83630846165873
-0.01311655805489428, 0.04676052790433542, -0.00010119566870122991, 58.43173806627863
-0.013433772389448763, 0.0472731664959338, -0.00010160370210560675, 58.027171732018225
-0.013754599768884235, 0.04778354997796131, -0.00010200993745269199, 57.62260905709333
-0.014079024268190268, 0.04829165308591201, -0.00010241435569915448, 57.21804964804513
-0.014407029786256558, 0.04879745066196101, -0.00010281693787768387, 56.81349312040624
-0.014738600046303774, 0.04930091765595444, -0.00010321766509043331, 56.408939099319554
-0.015073718596319329, 0.0498020291264252, -0.00010361651850748083, 56.00438722011567
-0.015412368809497111, 0.05030076024163235, -0.00010401347936006729, 55.59983712885835
-0.015754533884315875, 0.05079708676048138, -0.00010440852969563486, 55.19528768901575
-0.01610019686343055, 0.05129098749707482, -0.00010480165465647819, 54.7907329131687
-0.016449340662488612, 0.05178243848946933, -0.0001051928346748783, 54.38617159884864
-0.016801948024765808, 0.05227141520441072, -0.00010558205114627114, 53.98160369129554
-0.01715800151647367, 0.0527578932252523, -0.00010596928546770593, 53.57702914813744
-0.017517483527851305, 0.05324184825304214, -0.00010635451904499049, 53.17244793804803
-0.017880376274075398, 0.05372325610768242, -0.00010673773330516396, 52.767860040116716
-0.01824666179605957, 0.054202092729147104, -0.0001071189097015899, 52.363265443626716
-0.018616321961183777, 0.05467833417874557, -0.00010749802971898696, 51.95866414805298
-0.01898933846399374, 0.055151956640419, -0.00010787507487635892, 51.55405616316242
-0.019365692826880953, 0.05562293642206457, -0.00010825002672634754, 51.149441509163644
-0.019745366400759353, 0.05609124995688219, -0.0001086228668575346, 50.744820216856155
-0.020128340365749387, 0.056556873804734606, -0.00010899357689321543, 50.340192327767085
-0.02051459573186975, 0.0570197846535261, -0.00010936213849406518, 49.9355578942573
-0.02090411333974452, 0.0574799593205884, -0.00010972853335735298, 49.53091697960287
-0.021296873861327302, 0.057937374754079105, -0.00011009274321887967, 49.12626965803988
-0.02169285780064042, 0.058392008034386746, -0.00011045474985485297, 48.721616014776515
-0.02209204549453964, 0.05884383637554086, -0.00011081453508233335, 48.31695614597943
-0.022494417113495098, 0.059292837126631394, -0.00011117208076462555, 47.91229015872582
-0.02289995266239412, 0.05973898777322922, -0.00011152736881135487, 47.507618170930265
-0.02330863198137005, 0.06018226593881008, -0.0001118803811841259, 47.10294031124512
-0.023720434746648547, 0.06062264938618378, -0.00011223109989845319, 46.69825671893635
-0.024135340471421157, 0.061060116018923215, -0.00011257950702983632, 46.293567543736785
-0.0245533285067397, 0.061494643882794256, -0.00011292558471711657, 45.888872945679715
-0.024974378042437625, 0.061926211167184754, -0.00011326931516803321, 45.48417309490528
-0.025398468108072652, 0.06235479620653557, -0.00011361068066304165, 45.079468171456114
-0.025825577573894552, 0.06278037748176672, -0.00011394966356247441, 44.67475836504586
-0.026255685156319344, 0.0632029336154824, -0.00011428624793408289, 44.27004388448195
-0.026688769417311214, 0.06362244337960674, -0.00011462041689900941, 43.86532492821589
-0.027124808754615017, 0.06403888570347276, -0.00011495215020314135, 43.46060171339904
-0.027563781410831836, 0.06445223966845824, -0.00011528143079186752, 43.05587446579656
-0.028005665474521796, 0.0648624845094466, -0.00011560824164643345, 42.651143419453255
-0.02845043888129627, 0.0652695996162548, -0.00011593256581562267, 42.24640881637282
-0.02889807941494443, 0.06567356453503964, -0.00011625438643714583, 41.84167090617674
-0.029348564708589677, 0.06607435896969233, -0.00011657368675555523, 41.43692994575849
-0.029801872245877253, 0.06647196278321452, -0.00011689045013307114, 41.032186198917664
-0.030257979362186656, 0.06686635599908486, -0.0001172046600628248, 40.62743993598359
-0.030716863245867868, 0.06725751880261119, -0.00011751630017769153, 40.222691433431194
-0.031178500940385562, 0.06764543154144419, -0.00011782535428945737, 39.81794097551663
-0.03164286934604913, 0.0680300747258829, -0.00011813180707292287, 39.413188849461434
-0.032109945219210324, 0.06841142903281555, -0.00011843564215812015, 39.0084353469546
-0.032579705173698126, 0.06878947530699323, -0.00011873684357071798, 38.603680764521634
-0.03305212568243077, 0.06916419456204452, -0.00011903539563164027, 38.19892540295605
-0.03352718307895638, 0.06953556798156608, -0.00011933128290246564, 37.79416956679978
-0.034004853558951414, 0.06990357692025913, -0.00011962449015384506, 37.38941356384929
