X,Y,Z,Degree
-0.00021392969608404356, 0.0005204931894125742, -0.001973594156312465, 90.07001577724719
-0.00026842414803995135, 0.0005182978650024386, -0.0013020687456700986, 90.06466135183325
-0.0003141633101328994, 0.0009578193178089587, -0.0008695255988379544, 89.17246087043009
-0.00038583935472996346, 0.0018386456208270994, -0.0005889011378351957, 87.3931941438085
-0.00046478390308564817, 0.0027186303119583607, -0.0004099063231857835, 85.61563016933856
-0.0005488370716559965, 0.003519557314966204, -0.0002871923009657544, 83.99543577638815
-0.0006457397845898191, 0.004318137995644611, -0.000208896875006203, 82.37625614820854
-0.0007707877618713592, 0.00511373285293501, -0.00015898852791298296, 80.75776803442454
-0.0009165767415405105, 0.0059057026929934245, -0.00012723834675495635, 79.13984373942125
-0.0010821966067287674, 0.006693411577997762, -0.0001071108924430332, 77.52233072286717
-0.0012683804977690518, 0.007476227540157117, -9.442587955589728e-05, 75.90512439802328
-0.0014755433116349827, 0.008253523609580657, -8.65080378486538e-05, 74.28815395359668
-0.0017038840649508116, 0.009024678530507877, -8.164425409778152e-05, 72.67137118226054
-0.001953454899744913, 0.009789077212787939, -7.873692333505884e-05, 71.0547429186794
-0.0022243256184125474, 0.010546111030462072, -7.708240931837522e-05, 69.43816603577108
-0.0025164427628154348, 0.011295301613752173, -7.622955730129596e-05, 67.82133189428163
-0.0028295781361191274, 0.01203633164767237, -7.588887578837376e-05, 66.20373971340838
-0.003163489239010625, 0.012768421816975557, -7.587410826091594e-05, 64.58576290262083
-0.003517911883406325, 0.013490872720187687, -7.606564210452596e-05, 62.96763185992081
-0.003892562897969722, 0.014203044166164375, -7.638649987529861e-05, 61.34947655877343
-0.0042871418348502405, 0.01490433394299097, -7.678707127835652e-05, 59.731368812405925
-0.004701331999420253, 0.01559416578398219, -7.723532205386636e-05, 58.1133465957207
-0.0051348011141437114, 0.016271982565635335, -7.77105112298327e-05, 56.495428160997925
-0.005587201789060134, 0.016937242511170535, -7.819915757476849e-05, 54.87762028370114
-0.006058171893966584, 0.017589417133608513, -7.869244897193602e-05, 53.2599231016524
-0.006547334884147447, 0.01822799019070506, -7.918457799929376e-05, 51.64233296288992
-0.007054300107446608, 0.01885245722976455, -7.96716723465863e-05, 50.024844103299934
-0.0075786631072271475, 0.019462325475866155, -8.015110739119889e-05, 48.40744963417726
-0.008120005928526174, 0.020057113918793928, -8.06210643862007e-05, 46.79014212225192
-0.008677897430863068, 0.02063635351330964, -8.108024652535989e-05, 45.17291392928367
-0.009251893609160103, 0.021199587442375264, -8.152769650940535e-05, 43.55575741027216
-0.009841537923258484, 0.021746371413482988, -8.196267936508642e-05, 41.9386650291286
-0.010446361636043924, 0.022276273970482978, -8.238460721016888e-05, 40.32162942670742
-0.011065884160039792, 0.022788876810527867, -8.279299097960387e-05, 38.704643461805254
-0.011699613412259686, 0.023283775100038286, -8.318740946769432e-05, 37.08770023723069
-0.012347046177159647, 0.0237605777861152, -8.356748948982508e-05, 35.4707931179509
-0.013007668477534422, 0.024218907901344285, -8.393289318208742e-05, 33.85391574526552
-0.01368095595326628, 0.02465840286076812, -8.428330987317323e-05, 32.23706204918736
-0.014366374247857062, 0.025078714750308408, -8.461845088207284e-05, 30.62022626012545
-0.015063379402707551, 0.02547951060619978, -8.493804619249395e-05, 29.003402920356937
-0.01577141825911897, 0.025860472685107657, -8.524184231969295e-05, 27.386586895424944
-0.01648992886800499, 0.02622129872470373, -8.552960094394303e-05, 25.76977338540377
-0.017218340907300508, 0.026561702194461512, -8.580109802735006e-05, 24.15295793586389
-0.017956076107050446, 0.026881412536434127, -8.605612324826158e-05, 22.536136448349254
-0.018702548682148382, 0.027180175395772492, -8.62944796295919e-05, 20.919305190139053
-0.019457165811319066, 0.027457752641986778, -8.651595967246878e-05, 19.302460980241932
-0.020219328857356285, 0.02771391989457777, -8.67204957732421e-05, 17.68560178092512
-0.020988434415305773, 0.02794846434124375, -8.690817757178379e-05, 16.068725643170755
-0.021763873754353007, 0.028161186436691833, -8.707895062652973e-05, 14.451830450453793
-0.022545032182722927, 0.0283519027250786, -8.723260509766427e-05, 12.83491395552827
-0.023331288747042548, 0.028520448954357156, -8.736882023064295e-05, 11.21797394694904
-0.02412201643876897, 0.028666682777155703, -8.748725023742521e-05, 9.601008489102663
-0.02491658292811746, 0.028790485419091773, -8.758761030009006e-05, 7.984016159284229
-0.025714351697773374, 0.02889176193429487, -8.76697236626249e-05, 6.366996222947714
-0.026514683345998147, 0.028970440002427017, -8.773351916037397e-05, 4.749948722541856
-0.027316936798603034, 0.029026467570781145, -8.777899966944114e-05, 3.132874480000813
-0.02812047021711176, 0.02905980992365313, -8.780621179018018e-05, 1.515775019950124
-0.02892464149929247, 0.029070446900343955, -8.781523118663037e-05, 359.8986524227026
-0.029728808369121153, 0.029058226498497326, -8.780588838171177e-05, 358.2815000985834
-0.030532328391787007, 0.029023303234530014, -8.777858366774104e-05, 356.66429673837195
-0.03133455872798723, 0.028965692824310375, -8.773336650782712e-05, 355.04704125977116
-0.032134856316014815, 0.02888542676456024, -8.767022543620072e-05, 353.4297349529447
-0.03293210471781219, 0.028782555747177824, -8.758905968874083e-05, 351.81143327836264
-0.0337249985634791, 0.028657135085503747, -8.748983520953657e-05, 350.19082609009814
-0.03451375499020442, 0.028509238730007356, -8.737267744866016e-05, 348.569649177884
-0.03529802837273592, 0.028338976839209287, -8.723762922238816e-05, 346.9484984324889
-0.03607727830382408, 0.028146485912987775, -8.70847360195711e-05, 345.32756750670393
-0.0368508976151439, 0.027931925559231505, -8.691409820306244e-05, 343.70690397243726
-0.03761825940503869, 0.027695476826340003, -8.672588044537737e-05, 342.0865029798638
-0.03837873512574122, 0.02743734052825458, -8.652028765151684e-05, 340.46634311188626
-0.03913170144018567, 0.02715773527041024, -8.629752981046714e-05, 338.8464001460496
-0.03987654248006839, 0.026856895395568056, -8.605779749196879e-05, 337.2266520014244
-0.04061265023520873, 0.026535069238694323, -8.580125705572386e-05, 335.6070801142911
